mssv,namsinh,gioitinh,dtbhk_1,dtbhk_2,dtbhk_3,dtbhk_4,dtbhk_5,dtbhk_6,dtbhk_7,dtbhk_8
8F1A725FXPvAibaEXe88DMpF1KL2K3HyZfgFjAif,0,-1,9.21,9.32,9.41,8.79,8.58,8.65,8.53,8.8
8F1E36F0XPvAibaEXe8IVQevnJpgRt8JFfOu2LfY,0,-1,4.37,4.88,6.81,4.86,6.54,5.11,5.22,5.66
8F21A061XPvAibaEXe/yTqQKv0UsdVxBxc4gfPHL,2000,1,7.11,6.86,5.44,4.3,7.16,8.39,7.75,7.23
8F21DB72XPvAibaEXe+V8Z3g2JN9FzFZB7cAO2Jf,0,-1,6.76,7.59,7.44,7.33,7.0,7.33,7.19,7.53
8F232DF7XPvAibaEXe9mDsFtgVHJ/s35hMBjAlMC,1998,1,6.42,6.32,6.68,6.69,7.1,7.25,7.76,8.15
8F3185FEXPvAibaEXe/aPLdUCtOgCsBe2SXe0WDb,1996,1,7.08,7.04,7.53,6.91,7.02,7.23,6.79,6.43
8F40153BXPvAibaEXe8DKLspTitOynVjdVDqF31p,0,-1,6.57,7.1,8.77,7.32,8.2,7.95,7.99,7.46
8F52CAFDXPvAibaEXe++B0JyCbXA1LGp2pqgxqIc,2001,1,8.77,8.26,7.28,8.29,8.45,7.86,8.6,8.2
8F59656DXPvAibaEXe/8adMMWxG4mYHhecDKJIsS,0,-1,8.6,6.96,8.29,7.62,7.78,8.77,8.35,8.07
8F5FEF7AXPvAibaEXe/WTR5UGsYutKVkihRPCmsN,1998,1,3.82,1.86,6.23,2.05,2.26,2.49,2.21,2.56
8F600222XPvAibaEXe+Xbs+mKMRabXIYU3IFhUBb,2000,0,8.31,7.97,7.05,8.5,8.49,9.1,8.97,9.39
8F61E244XPvAibaEXe/7kKaS8/f9RfRbwE7tRwPi,1999,1,7.55,7.42,7.98,5.79,6.31,7.71,7.08,5.81
8F64D58FXPvAibaEXe9WGATIMl02LHpk6dKE3g6h,1998,1,6.02,4.35,5.64,6.92,6.08,4.87,6.71,7.21
8F674079XPvAibaEXe+Cg1ybKXIqQUGn2Tx4zV7c,1999,1,6.25,6.71,5.99,6.37,6.64,7.51,6.94,5.7
8F752AF5XPvAibaEXe9wQ8rkPICemKkORLm0t6hF,1998,1,8.22,8.08,7.7,8.1,8.56,9.0,8.85,9.1
8F82E3A5XPvAibaEXe8qsJChBuF6jtwQsxEtxs+0,0,-1,8.21,8.55,8.66,7.61,8.05,8.18,8.6,8.02
8F846BCAXPvAibaEXe/aKtNDHjDg7d0QsDbavp/g,0,-1,8.56,8.5,8.3,8.1,8.35,8.55,8.95,8.54
8F85F9ACXPvAibaEXe+7Ce1uw1ikUz0toNCo4+nP,0,-1,8.41,8.23,8.28,8.04,7.77,8.48,8.29,8.99
8F8FC083XPvAibaEXe9sUz+dc1ML5DebIhUrM5HF,1999,1,8.11,8.78,8.67,8.46,6.84,7.76,7.96,9.0
8F91AB92XPvAibaEXe+RQyZpP6sq6nEUcoO/vEt3,2000,1,6.59,7.11,6.52,6.0,5.8,0.84,6.7,5.18
8FA0E306XPvAibaEXe8Fsd3dnKA7BU+/k4gYNf8T,0,-1,6.22,5.93,7.1,6.54,6.57,5.71,5.99,5.99
8FAA301EXPvAibaEXe/+PcSgI7YkecbF3wQdfAL2,1995,1,5.42,1.16,6.42,5.52,6.58,5.85,6.3,6.71
8FAC9716XPvAibaEXe/a4DMmDlc8UGDCsdNvkCLG,2000,1,7.6,7.15,7.05,7.26,8.17,7.77,8.01,7.74
8FAD154EXPvAibaEXe/+PcSgI7YkeblbcDooRbEg,1995,1,6.05,6.55,6.64,7.16,6.8,7.1,6.87,6.87
8FBA4DD6XPvAibaEXe9N+b7C2VGPs5fUPTuQNCtW,1998,1,6.96,6.41,6.62,6.7,6.65,6.68,6.72,6.96
8FBA7352XPvAibaEXe+A+6mRsShfH2ZnaZAyp3oa,1997,0,6.14,1.46,2.55,6.42,5.6,3.8,5.15,2.1
8FBBB6C6XPvAibaEXe8NrxrmA741rzbFPVT7q+GY,1998,1,8.57,7.16,7.75,7.1,7.38,8.1,8.43,9.5
8FCB6801XPvAibaEXe+suUpvSAu/o7XJtk59mvNF,1995,1,6.11,5.93,6.21,5.1,5.98,4.96,6.67,5.44
8FCF85BCXPvAibaEXe9mu9ZmuYOdkk2F9TU40dG4,2001,1,8.34,8.17,8.18,7.94,8.0,7.89,8.46,8.58
8FCFE45BXPvAibaEXe80jwV8UBfNh1ybAXX1sy30,2001,1,8.55,8.56,7.92,8.4,8.61,8.74,8.93,8.72
8FD219D1XPvAibaEXe+3UHnFJB3PVnq3/z+AFjlW,0,-1,8.27,8.81,9.05,8.27,8.34,8.68,9.01,9.06
8FD48B2EXPvAibaEXe+s9Ax3cH11ad040J0JoCue,2001,1,8.45,8.67,7.96,8.57,8.88,8.25,6.14,8.19
8FD87E16XPvAibaEXe/U5lSbganJ82ggYkqKprwN,1997,1,8.61,8.86,9.29,8.33,8.05,8.35,8.23,7.74
8FE9610CXPvAibaEXe/n5tUN5i+oIeSHzF1HXYHV,2000,0,8.27,8.11,7.57,8.69,8.64,9.27,9.17,8.46
8FED9766XPvAibaEXe+QXV6QJP/7hOaAtNu10979,0,-1,6.41,6.88,7.32,7.33,7.46,7.44,7.53,8.02
8FEE80F7XPvAibaEXe/CISFtEmjHAM8bEww1qCgG,1999,1,7.21,7.78,7.52,7.82,6.78,7.9,7.5,8.7
8FFB4598XPvAibaEXe/YUZi7fAhqUBNw2bWJFCL3,2001,1,8.24,7.75,7.98,7.75,8.52,8.16,8.09,7.73
9000796CXPvAibaEXe8n6FFpptVzUnTo9Rozmi6l,1997,1,7.88,7.4,7.79,7.56,6.84,7.69,6.82,8.9
9006BB74XPvAibaEXe8hNZozHrrvatQ531WAeqcY,0,-1,7.91,8.48,8.16,7.84,8.01,8.15,8.27,7.18
9007320AXPvAibaEXe8x9oGqJppz33SnlsPJyIT7,0,-1,7.98,8.39,8.62,7.58,8.07,8.47,7.04,7.84
90074D41XPvAibaEXe+oY4a6JBxVOFpvKdfgZC4S,0,-1,7.9,7.48,7.61,7.95,7.99,7.7,8.13,7.85
900B383AXPvAibaEXe83j+j2N9N4IpS57QcSWYLh,0,-1,8.01,8.85,8.09,7.75,7.69,8.27,8.54,8.73
90116AA4XPvAibaEXe+Z+hvzqknjknkhkQnQzMHC,0,-1,6.38,5.57,5.52,5.08,4.23,5.4,3.81,6.07
90190134XPvAibaEXe8AK9BJf0PqfMM/yAfCUuaO,1997,1,6.58,6.73,7.53,7.91,8.33,6.93,6.82,8.19
901FF398XPvAibaEXe9tz4fJBCYpd6pf9tR7I8FH,0,-1,7.75,7.63,7.29,6.89,7.19,8.12,7.88,7.99
90272386XPvAibaEXe9xvlXe8wTY6MIzIRLm5wJ3,0,-1,6.5,6.51,6.69,7.65,6.8,7.33,7.73,7.85
902895CAXPvAibaEXe9Hp2TeoSwCGUc05NETHA4y,1998,1,6.34,6.27,8.17,7.4,6.35,6.64,7.21,8.68
90324570XPvAibaEXe9Xnw4t0GPgxzBH5J/Jtjdb,1995,0,6.07,7.9,7.08,6.55,7.25,7.21,6.66,6.44
90333C0BXPvAibaEXe9GRgvaz8PQ0i1i7rXRJYih,0,-1,6.61,5.82,5.86,6.7,7.14,7.88,8.28,7.45
9034A173XPvAibaEXe+mHx0IQExG1NIgl/ta64YG,0,-1,9.12,9.44,8.81,9.16,8.9,8.9,9.27,9.28
90371A9CXPvAibaEXe/zT99h3DDtvR/xMVLNMPRV,2000,1,8.23,8.18,6.09,7.12,7.13,7.81,8.18,6.6
903C6BBDXPvAibaEXe9puzAyruoCKVqw9bMN4OX4,2000,1,8.63,8.4,8.27,8.53,7.96,8.94,8.84,8.4
903D9737XPvAibaEXe+8xcWrHsA1KrRjt3Rv9RsC,2001,1,5.87,5.08,6.5,7.25,5.85,6.9,5.23,6.79
90451875XPvAibaEXe+PAOVcd+LnOZLV0dMGaPsk,1997,1,8.12,6.8,7.13,6.48,7.73,7.87,8.83,8.48
9048DD88XPvAibaEXe9/su+qLcYDMq7JH7E5n9gX,1995,1,5.5,5.47,6.6,5.73,7.58,6.52,7.01,3.83
905AF1F4XPvAibaEXe/y2t7DVG8TDftJbpXRARhS,1996,1,6.26,6.2,6.5,5.88,7.51,5.73,4.79,6.3
905C4DFEXPvAibaEXe+1qnC7LACO/W3zqckOkq9f,2000,1,7.04,7.32,7.66,8.48,8.48,7.71,4.4,6.19
9060AE5FXPvAibaEXe80gGmWuNekT7ow9cjIQrPL,1995,1,5.64,4.94,6.33,7.26,6.83,6.85,7.15,8.99
906134E7XPvAibaEXe9e5yvZyP+PzlG9z/5v9ijK,0,-1,5.76,5.24,5.08,5.83,5.66,5.34,5.59,4.63
906CCBB6XPvAibaEXe/z9L7tMg5te9l400qw6D//,2000,1,7.31,6.46,6.42,7.56,7.86,8.81,8.66,8.41
906E81A4XPvAibaEXe/B5ptYzPZ33leKI4+T4F25,2001,1,7.91,8.03,8.46,8.44,8.41,7.83,8.35,8.35
907ABAD5XPvAibaEXe+ERYFOhgzk5bKTrOL1MxFe,0,-1,8.02,8.14,5.8,5.69,3.23,6.33,6.87,5.79
907CCB29XPvAibaEXe95ZLbYjhH5ZT+IyVJ8P1oL,0,-1,8.53,7.3,7.28,6.35,7.4,6.31,6.02,5.78
907F091FXPvAibaEXe+6mZaWgr2AGR6xB6nclTGq,2001,1,7.22,7.23,0.29,5.15,6.06,7.61,7.76,7.8
9085C14FXPvAibaEXe+wzULHNH0ZAYZNDbD+1HN+,0,-1,8.14,6.86,7.03,6.3,6.98,7.67,8.17,7.93
9088B9D3XPvAibaEXe8bVXYGG8kdZYyNlofUDXeW,2001,1,8.65,7.43,7.44,7.74,8.14,7.81,8.37,8.17
90956390XPvAibaEXe8n6FFpptVzUlX2oVHQ3WzY,1997,1,7.69,7.78,8.62,7.14,6.55,4.4,6.4,4.13
9095EEE4XPvAibaEXe93PEySAJOVk2kOrJQCpxlr,1995,0,6.8,6.39,7.52,6.61,7.6,7.25,7.73,8.6
90AAB407XPvAibaEXe/RK0UQl+DMK7huCs/ZR6MO,0,-1,6.01,6.97,7.11,7.88,7.75,7.92,8.19,7.32
90AF8E84XPvAibaEXe/eaktUZd/HYD3dQgqmbnVs,0,-1,8.95,9.07,9.2,8.34,8.54,8.54,8.83,9.03
90B01FF2XPvAibaEXe80jwV8UBfNh6c4zQ+Vx+2Z,2001,1,7.66,7.97,6.81,8.02,7.71,7.35,6.69,8.46
90B4C053XPvAibaEXe/iIkJq57vD74VQ3BU9fHva,1997,1,6.15,3.54,6.23,5.4,6.88,5.53,6.32,5.4
90B5D139XPvAibaEXe8K0EXumpshI993joGC2YlP,0,-1,8.01,7.61,7.26,7.34,7.76,7.71,7.77,7.9
90B846E3XPvAibaEXe/U5lSbganJ8xnhUeC1jW6A,1997,1,7.82,7.61,7.97,8.71,7.31,7.96,7.19,6.52
90BC810DXPvAibaEXe/J0r+JN9xEWU7iSREmZLi7,2001,1,6.9,5.05,6.07,6.26,6.6,6.44,7.17,6.88
90BF228DXPvAibaEXe8NuU/kWJtACoS8tJr6N5nL,0,-1,8.9,8.63,7.93,8.53,8.94,8.4,8.28,7.88
90C9A70CXPvAibaEXe+1mtnTuodrBV+3W4CBMNJo,0,-1,8.72,8.09,8.61,8.13,8.09,7.67,8.0,8.84
90CA4C39XPvAibaEXe9tSnfLfDeWam7SYEDY+UY0,1997,1,7.62,6.55,6.69,7.55,7.35,7.99,7.71,7.63
90D44D7BXPvAibaEXe+TQJLvJOj4BW/GNDycKOl8,1996,0,7.76,8.03,8.22,9.01,8.69,8.46,8.96,9.51
90D78B31XPvAibaEXe8p96AS83uGSqp0nQC1J2ba,0,-1,7.69,6.14,5.42,6.0,1.9,5.86,6.12,4.33
90DB2E8EXPvAibaEXe+IfVguXAeAtZiVpbm6nqcF,1998,1,8.6,7.71,8.48,8.72,8.0,9.08,8.61,9.5
90DB40EBXPvAibaEXe8VekUw4ELehq65j34D9PkS,1995,0,6.64,7.18,7.56,6.77,7.93,7.97,7.98,7.79
90E321BDXPvAibaEXe8eBN4YWA8YU+Qo5SvFie3t,2000,0,8.13,8.3,7.43,7.89,7.8,8.28,8.11,7.87
90E7A914XPvAibaEXe/QqI5At3DBgrADHTxqvPb6,1997,1,7.38,7.43,7.8,7.47,7.49,7.5,7.55,7.35
90EAB7D3XPvAibaEXe80CLygfiFTYEBxkX3zTLqO,1995,1,4.85,3.46,2.83,2.99,5.21,5.39,5.46,4.19
90ED43F7XPvAibaEXe+/CLVp0yIG098b8YS4ONOC,2001,1,7.17,4.21,4.83,7.38,3.47,2.88,1.44,4.78
90EFD004XPvAibaEXe8at9gGXzJnL15B7Ko/vsbJ,1999,1,7.56,8.24,8.24,8.26,8.06,9.59,9.3,9.17
90F47A12XPvAibaEXe9GqQkS1wvjITU0dFA1PexQ,1998,1,5.67,3.09,5.82,4.48,3.4,3.94,0.67,1.68
90FD24B9XPvAibaEXe9xEwg6I6b1s98++jo93+g2,0,-1,8.96,7.5,7.32,7.56,7.38,7.26,7.0,7.12
90FDD134XPvAibaEXe9m0F2yptF5U1VkDmr+OxMJ,2001,1,8.48,7.26,7.61,7.68,8.92,8.06,7.07,8.1
91021B3FXPvAibaEXe8p96AS83uGShCzPeb0aNda,0,-1,8.24,8.0,7.09,8.46,8.31,8.11,8.18,8.07
91061907XPvAibaEXe+n07P56kWx2Is7/sk+fJvN,1999,1,2.93,4.59,3.36,4.96,2.91,0.65,1.5,2.78
91090A58XPvAibaEXe/twRH8x8eyg72wDhVxBSqI,1996,1,4.35,4.76,4.48,3.37,2.71,3.26,2.45,3.7
911346DBXPvAibaEXe9S9CArGKR2K3t/3nwUlHpM,0,-1,6.78,6.77,5.19,2.61,6.2,5.78,4.93,4.33
911414E1XPvAibaEXe/J+06HIXtOoi8ediDoXVo5,0,-1,7.65,7.8,7.22,7.46,7.59,7.82,8.05,8.22
911486F4XPvAibaEXe/ySB38mc1TISlca/HcSDAS,0,-1,8.72,7.94,7.3,7.78,7.84,6.81,7.43,7.64
9117371FXPvAibaEXe8ndFTCadX+eKdEYTedAYcg,2001,1,7.05,6.37,5.83,5.05,7.28,6.98,3.35,6.64
911B7CCDXPvAibaEXe9Fy2hCq9OiA30aWZ5dDKZp,1999,1,5.99,6.32,6.41,6.2,7.33,8.4,6.83,6.61
911C714CXPvAibaEXe/M+FHhoETtlVosCRKSc/B2,0,-1,3.14,2.8,1.45,3.35,4.28,2.79,1.55,6.07
912075BAXPvAibaEXe80F7xvyMuvyK6MiHS4BClX,2001,1,8.57,7.28,7.5,6.98,6.9,6.21,6.54,7.75
91230E90XPvAibaEXe/Uev7j/8EzmTMB980kV6qB,1996,1,6.5,7.18,7.26,6.36,3.05,7.05,6.42,5.64
9125778AXPvAibaEXe/a3PM8AP2Ng2VfTBe8ynkO,1996,1,8.35,7.07,6.69,5.8,7.1,7.36,7.46,6.82
912DDC59XPvAibaEXe9z1vm+pibC4Zpe5B5zeHrk,2001,0,7.95,7.86,8.12,8.0,7.32,7.51,9.04,8.03
912F91F3XPvAibaEXe+QkoGRj4DtvQ4QKf3X6sSh,1999,1,5.92,5.61,4.85,4.5,4.85,6.31,5.94,7.08
9131269CXPvAibaEXe++P1Ki321T8QwiqZBNKu1/,2001,1,7.65,7.3,7.83,7.83,8.63,8.45,8.37,8.66
9132A104XPvAibaEXe8wE/M9J26zYvV73EpvJYmL,0,-1,7.04,7.33,6.03,5.08,5.1,6.32,7.71,7.14
91346AB9XPvAibaEXe9agUz/x4Y2HtJlBJOhZa1j,0,-1,7.97,8.67,8.91,8.3,8.25,8.42,9.03,9.49
91355FEDXPvAibaEXe+w176fpnMT1aplTQ5IYbc5,0,-1,7.85,7.58,8.03,8.44,7.83,8.43,7.67,7.76
9136966EXPvAibaEXe/k5cHhyiupXENqS7dV5EXS,2001,1,7.42,7.44,7.03,7.25,8.46,7.82,7.88,8.41
9139D320XPvAibaEXe+B4ljoCmCsumkMy2PZeyBQ,0,-1,8.1,5.45,6.45,6.41,6.99,6.81,5.95,4.89
913AA9A1XPvAibaEXe+ERYFOhgzk5ZhyATw3s02L,0,-1,9.14,8.04,9.59,8.84,8.7,5.91,8.29,8.77
913E6251XPvAibaEXe/kSDDr/jkTQ4hQPDYeoD9F,2001,1,8.51,7.49,6.5,8.25,8.08,8.05,5.35,7.26
91403EB1XPvAibaEXe/MiYlGBnfqwzbMzDrg4bM9,0,-1,8.48,8.52,7.97,8.52,8.73,8.56,7.32,9.08
9146B955XPvAibaEXe+KaiYHkmXYCewO76yR1CWF,2001,1,3.47,2.6,4.62,4.37,5.53,4.19,4.65,4.94
9151B1A8XPvAibaEXe8+nnmDR5i/pl/TnXDSqQny,0,-1,5.95,7.3,7.0,6.5,6.13,7.25,7.52,8.47
9166AE22XPvAibaEXe+V8Z3g2JN9F+ODXiTHI+x2,0,-1,8.12,8.65,9.12,9.0,9.16,8.68,8.65,9.1
9171F589XPvAibaEXe/9LBBkdbcCWEqSLCkaGPM8,2001,1,8.45,8.41,7.85,8.01,8.62,8.51,6.15,8.19
9174D65EXPvAibaEXe+9WAygB66RlPSoHBUVFGVA,1996,1,7.65,7.24,8.55,8.66,8.2,7.97,7.78,8.16
917F1C39XPvAibaEXe9n6M+kQhqu8nyDX+6of8Dn,1998,0,7.77,7.04,6.92,7.12,7.54,7.67,7.97,8.58
917FCF7DXPvAibaEXe/UEORkxzaGRmTEalo+MBsz,1999,1,8.03,8.35,7.75,7.54,8.16,8.38,7.9,8.7
91851198XPvAibaEXe+PhKfQb0+XJw6szcGPmTVZ,1995,0,7.36,7.89,8.04,9.04,8.09,8.28,8.3,8.18
918BCF59XPvAibaEXe+SbxsvF9MWxCWbotWDoaaJ,2001,1,9.38,9.29,8.92,8.53,8.47,8.3,6.25,8.9
918D8E73XPvAibaEXe8hixWw/kWsbPNLok+eTs/i,2001,1,8.61,8.6,8.59,8.97,7.07,7.68,7.9,8.88
91952E4EXPvAibaEXe/Z0GRmsh/zjqgvSHv9jqfW,0,-1,9.54,8.33,8.79,8.38,8.08,8.37,9.05,8.74
9199B61AXPvAibaEXe9d+rE/yvWoKOmYt9KLq4ZY,1996,1,8.51,7.47,7.73,8.1,8.1,5.83,7.21,7.57
91A282B3XPvAibaEXe/MfZZZHaQjv1Vwk/uujPJi,0,-1,8.19,7.86,8.3,8.57,8.18,8.1,8.39,8.71
91A34986XPvAibaEXe8BgizbbFNDi2v0XjSB5oU8,0,-1,9.17,8.75,8.52,7.62,8.45,8.4,8.93,8.83
91A9AE2FXPvAibaEXe/7BYdCAEGEzTfU5A0uuq8c,1998,1,6.22,6.33,6.76,4.8,4.23,3.64,2.48,5.23
91AF4C5DXPvAibaEXe8Vzfjn3dDTTyYjlFVUeqBI,2001,0,9.46,9.14,8.93,8.76,8.24,7.5,8.51,8.93
91B0797EXPvAibaEXe/Md8T4y692B2qlt8pRB1XX,0,-1,8.11,8.41,7.83,5.6,6.62,7.23,6.48,4.99
91B47FB8XPvAibaEXe9KG2OR8ZVK3lNCHwkXgWfQ,1997,1,7.88,5.98,6.95,6.68,7.42,7.25,7.1,8.9
91B61F87XPvAibaEXe/uK56TxchG/X4yU9bdWMU1,0,-1,8.48,8.75,8.33,8.3,8.13,8.67,9.01,8.56
91BBF813XPvAibaEXe/Twrxaq444cyfyjfNXILc3,1996,1,6.53,6.77,6.89,5.45,5.42,5.45,2.41,1.92
91BF9650XPvAibaEXe+69U8I0R94EUA0eX/wKmb+,2001,0,1.0,0.18,3.89,3.16,3.94,3.11,4.75,6.62
91C0976FXPvAibaEXe80F7xvyMuvyFQwmRFlTEEX,2001,1,7.56,5.48,7.14,8.1,6.79,4.42,5.1,5.98
91C557BBXPvAibaEXe9X5bpEKoa0mhzvi3xnxIFE,1995,1,6.16,5.81,6.79,7.15,7.21,8.03,8.37,7.77
91D20B3EXPvAibaEXe9bWhGbEs8rMD/cUBTk27/F,0,-1,7.78,8.64,8.57,7.5,7.95,7.24,8.64,7.94
91D44D80XPvAibaEXe8yPFclSS+31r7TvgXt0aLJ,0,-1,9.22,8.24,8.57,7.92,8.52,8.1,8.69,9.08
91DC37BEXPvAibaEXe8jwcgah0Ijmp57mT+sh1/X,2000,1,7.31,7.92,7.68,8.0,7.4,8.34,8.05,8.3
91DED076XPvAibaEXe/wvgrdNVCyf5uuwil8NN3j,1996,1,6.96,5.37,5.55,3.28,7.56,5.47,7.12,6.38
91E5E67CXPvAibaEXe8iGDMJikW1wm/fzv+kCFPN,1998,1,7.65,5.91,6.56,7.26,7.91,8.28,7.48,6.76
91F074CEXPvAibaEXe/75frwBkQTnTtbKqOGZ91V,2001,1,8.29,8.47,8.63,8.82,8.77,8.95,9.15,9.03
91F785ABXPvAibaEXe/lOccskaOiO5y4GbVvuRQu,1995,1,6.87,7.2,6.4,5.3,6.8,6.91,7.41,7.43
91F7F238XPvAibaEXe9PaZSVcf3Bgg6wg1FPvtgc,2001,1,5.29,6.95,6.02,5.87,6.89,5.33,6.82,7.35
91FA16ECXPvAibaEXe/Fuy4XnWnIVhLFHYmu5445,1998,0,5.61,6.52,6.28,7.44,6.55,6.95,3.44,5.87
920021E0XPvAibaEXe/FR4/Q8QxXrUGTA8s7CFbY,1999,1,8.54,7.56,7.21,7.8,7.86,8.41,8.95,9.0
9200EC24XPvAibaEXe9Hf/fJ8gF3WmBuDSc/Wxbo,2001,0,7.13,8.12,7.56,8.32,8.93,8.33,8.09,8.85
9202C619XPvAibaEXe/IDqkIV3HZqnhPljf3oNpT,0,-1,8.12,8.83,8.51,7.05,7.7,8.24,8.63,8.88
9206A82CXPvAibaEXe/M+FHhoETtlU6ldDS7Fcp7,0,-1,7.75,8.04,7.38,7.31,6.62,6.93,5.61,5.44
920A152EXPvAibaEXe+lwq621ApacfvQPvb0aqXR,1995,1,6.25,6.67,7.68,7.34,6.56,7.69,7.36,7.93
920C35D4XPvAibaEXe9/su+qLcYDMuUFi2r5AeYR,1995,1,7.09,8.61,8.9,8.41,7.81,8.81,8.63,9.43
9211135DXPvAibaEXe8KQ+dBN9lreS3XMk+2227e,0,-1,7.98,8.79,8.57,8.01,8.58,8.3,8.57,8.81
92135F49XPvAibaEXe9Vh8FJ4R+4oTuYLteEjIgr,2001,1,7.29,5.45,6.9,7.86,7.88,8.27,7.86,8.28
92178903XPvAibaEXe+TUHAdEwrOx1rUDrIqLOgX,2000,1,6.43,5.02,5.54,6.08,6.11,5.22,6.71,6.9
921AEA48XPvAibaEXe9If6gyA/58XBWqnCmXghVE,0,-1,5.52,6.8,5.95,4.58,7.1,7.24,6.98,7.57
92262318XPvAibaEXe+9lRniSKKSh+83KZVVG9TN,1996,1,3.59,2.69,7.56,8.1,8.08,5.58,8.18,7.5
92272147XPvAibaEXe+9uXUaDIzyiEgtD12YVcZW,1999,1,5.61,5.79,4.5,1.84,2.6,3.33,1.81,2.62
922D66DBXPvAibaEXe84VpdW+Wraon8Q3XXKRcKA,0,-1,2.02,4.08,5.24,6.94,6.25,6.73,7.2,7.47
9236689DXPvAibaEXe9YgNnR0JxPhVXFvg9a0yNj,2000,1,7.39,3.78,5.06,4.06,4.28,6.13,4.91,4.32
923950A6XPvAibaEXe8UBGVVSBKSkqDyKnP1YxDR,1998,1,5.86,4.01,6.61,6.59,7.65,7.13,6.56,8.1
9239E517XPvAibaEXe9UtuX6jG5J8T2aeTVcn/km,0,-1,4.17,5.7,7.7,7.28,7.68,8.08,7.88,6.65
923BE0F5XPvAibaEXe8+Fg7a0Y1jCcy042moWqf9,2001,1,9.34,8.37,8.42,8.58,8.34,8.03,8.8,7.95
92410E8FXPvAibaEXe950ls1WcjgCj8zqZEOYeB0,0,-1,9.12,8.97,8.64,8.95,8.41,8.7,8.93,9.27
9241232DXPvAibaEXe+1g6w0U0xk7v0ZQiwHbRC3,0,-1,8.9,8.5,7.49,8.16,7.98,7.63,8.1,7.54
9250F23FXPvAibaEXe+kaKwPBw23VqHO2KzH/Jn7,1996,1,5.71,6.05,4.82,5.03,4.29,0.82,5.73,4.91
92552CA5XPvAibaEXe/lVQmKmmYDO3DPNRH6T3+l,0,-1,6.45,7.98,6.27,8.07,6.52,6.63,5.32,8.2
925F5FA0XPvAibaEXe9c74uZL4Z38OXn3xsH8SEx,0,-1,8.51,7.91,2.14,7.69,7.97,7.71,7.03,7.0
9262E9F8XPvAibaEXe/xGSYcIp0f7Ep/sFd0Qz+y,0,-1,8.74,8.85,8.85,8.18,8.38,8.35,7.8,8.97
9267A209XPvAibaEXe9fw8mX+aV2o1UACd+S7Mgz,1997,1,2.79,0.99,0.6,1.84,0.91,4.0,4.41,6.87
92690409XPvAibaEXe9PMC4shTguo8Q3Tm9EnYm/,1999,1,4.59,5.78,5.77,6.14,6.05,3.41,3.03,3.26
926EF46DXPvAibaEXe/dYcwBMKwcl42Bt3ye4hV9,0,-1,8.01,8.71,8.14,7.85,7.81,8.18,8.51,7.43
92865BACXPvAibaEXe8bN4Cpfw33op1x4yhxVlFn,1998,0,7.77,8.42,8.0,7.67,8.27,8.45,8.62,8.65
928A2D28XPvAibaEXe9ZsjBGMHTvppFWZjZB4bzm,1996,1,8.91,8.79,8.69,8.58,9.23,9.15,9.23,9.4
929080D6XPvAibaEXe+QQPRhm8VpXBHklFzQYrg1,0,-1,7.75,6.61,6.38,6.91,7.29,7.07,5.89,6.0
92982A23XPvAibaEXe+LbSgCtk53mbZMGlIXYwaX,2000,1,7.7,6.9,6.17,6.93,6.71,6.36,4.05,4.09
929E3218XPvAibaEXe9eE5TKqV8tMZU7R+kx5glY,0,-1,8.84,8.27,8.73,8.36,8.57,8.58,8.15,9.13
929FE9B5XPvAibaEXe+y4Ivhjp8SxnpH/35y1tOa,1995,1,6.03,5.82,7.16,7.42,7.64,6.46,8.05,8.46
92A04444XPvAibaEXe8iJ6xNoa85bpCUJspOn9Hb,0,-1,5.07,6.31,7.7,5.72,4.98,4.97,4.88,6.31
92B18E79XPvAibaEXe8srCIvWdWtB5milciC3Vvx,1998,0,6.65,6.7,8.26,6.72,6.68,7.29,7.98,6.56
92B1D034XPvAibaEXe+WyjAMa+c6gpOtK8lalmA9,2001,1,7.99,8.08,6.66,8.1,8.72,8.28,9.5,8.81
92C52860XPvAibaEXe+1gerp4wWufw3mVt2OnAMy,2000,0,5.52,5.51,6.0,6.74,6.6,4.46,8.22,7.16
92C542E2XPvAibaEXe+WdrMfsV/1faoVOjyG1/Ui,2001,0,8.18,7.33,7.21,7.9,8.27,6.32,8.16,7.2
92CA5CD2XPvAibaEXe+PYhTHWVfmAiLQeBANkmsc,2001,1,8.23,8.39,7.65,8.28,8.89,7.94,7.25,8.81
92D79C05XPvAibaEXe+x/3KKGWxYH9g/4fJgJYs6,1998,1,7.62,6.75,7.46,7.23,6.88,5.67,5.39,7.15
92DCB063XPvAibaEXe+heDAQ/Ar4Cuc+8cN7dTG/,0,-1,8.05,8.76,8.74,7.54,8.68,8.7,8.38,8.47
92E048E1XPvAibaEXe+heDAQ/Ar4Ciao4g73OiU5,0,-1,8.18,8.16,7.2,6.99,6.56,7.33,6.4,6.6
92E73BE3XPvAibaEXe/Y5MNhmO/7o4y4V4wUcfjD,1999,1,5.64,6.14,5.42,5.79,5.84,6.86,6.04,6.3
92E87C0EXPvAibaEXe8CqCge8kg/0CK/FyOZZBvE,0,-1,7.84,7.26,8.18,7.81,7.06,7.76,8.06,8.71
92F6A1FFXPvAibaEXe8qwxsYP7Gy4RU7NNOPnZKf,2000,1,7.63,7.42,8.01,7.89,8.61,8.51,8.43,8.6
92F8B64EXPvAibaEXe+YFpGAAgvtefsYfGW2BhK3,1997,1,6.65,5.46,5.67,6.36,5.16,6.26,5.15,0.99
