mssv,namsinh,gioitinh,dtbhk_1,dtbhk_2,dtbhk_3,dtbhk_4,dtbhk_5,dtbhk_6,dtbhk_7,dtbhk_8
87C0C5B0XPvAibaEXe8Cym7B6GX+Tvmzl5+34Nck,1995,1,5.59,6.71,7.83,7.83,7.83,8.95,7.83,7.83
87C3E9B0XPvAibaEXe8Bq6xNX3rcocHP1nPSHFpy,1998,1,6.42,6.42,5.14,5.14,5.14,5.4,6.17,7.45
87C95972XPvAibaEXe9sUz+dc1ML5PX3vzdHlOg1,1999,1,7.46,7.46,7.46,7.46,7.46,7.46,8.53,6.39
87D2F837XPvAibaEXe9bWhGbEs8rMKcfHm5fmtO2,1998,1,8.81,8.81,8.81,8.59,8.59,9.25,8.81,7.93
87E06D79XPvAibaEXe9Z67almz7y5qeVdwBIoh7O,1995,1,3.44,4.58,5.73,6.88,6.88,5.73,8.02,8.02
87E26E7CXPvAibaEXe9ggqkCdMDyePFxykVw7NI9,1999,1,5.58,7.82,7.82,7.82,6.7,5.58,6.7,8.93
87E6499AXPvAibaEXe++7urnOIV05ITT2vHEfA6S,2001,1,8.56,8.56,8.56,8.56,8.56,8.56,8.56,8.98
87E87B12XPvAibaEXe/z8kRiyNmKNts02rtkWbtw,1998,1,8.56,8.56,8.56,8.34,8.34,8.98,8.56,7.7
87EFD5ADXPvAibaEXe+D/rLOK41HOq6+oGMJg1a7,1998,1,6.71,4.47,7.83,5.59,6.71,6.71,6.26,7.16
87F065A6XPvAibaEXe+kaKwPBw23Vo+HCx0JbRD/,1996,1,7.18,7.18,8.21,6.16,7.18,6.16,5.13,5.13
87F31736XPvAibaEXe+gzQv7yQRYbrDWZuL5USyT,1999,1,8.52,8.52,7.45,8.52,7.45,8.52,8.52,7.45
87F3FD9CXPvAibaEXe83Nysdn2RpKRAb2JDeYM3h,1998,1,8.59,8.59,8.59,8.37,8.37,9.02,8.59,7.73
87F62987XPvAibaEXe+Ps8zYokGtSZkFVqbmiPq6,1999,1,8.43,9.49,9.49,9.49,8.43,8.43,9.49,9.49
87F98BC4XPvAibaEXe9zES3Ot4N4SG+5NqVrISGy,1999,1,5.79,5.79,5.79,5.79,4.83,4.83,5.22,4.83
87FA6941XPvAibaEXe+k62RFIc5kZBcgNPTrmqfy,1998,1,8.27,7.24,8.27,8.07,8.07,8.27,8.07,8.07
8803054CXPvAibaEXe95ZLbYjhH5ZaAoeBFk9FLj,1998,1,5.85,5.85,6.82,6.82,6.82,6.82,7.41,7.6
880F5CAFXPvAibaEXe+scFiZmHq8sVMytVmC7XZI,1998,1,8.65,9.73,9.73,8.65,8.65,8.87,8.87,9.08
88272E39XPvAibaEXe+xxRCacZP96rQIEEZfvWfU,1995,1,6.89,6.89,5.74,6.89,6.89,5.74,5.74,4.59
882C1D7FXPvAibaEXe9fwZBwsCOuQPUdyMrENQrr,1995,0,6.19,8.25,8.25,9.28,9.28,9.28,9.28,9.28
882FB1B0XPvAibaEXe8y6/RMXZRwBebw/cEMIAJK,1997,1,7.16,1.79,1.79,3.4,4.3,3.22,3.58,4.12
8832C80AXPvAibaEXe/d4nFnIhFaQo6EcQarAmuH,1995,1,4.95,5.94,2.97,0.99,2.77,3.76,4.16,3.96
8837B5F4XPvAibaEXe9EJ6fShaedaoS9nJqmqDgB,1998,1,10.0,9.23,8.07,8.76,9.23,8.3,8.99,6.0
8844440FXPvAibaEXe/9rEkX+IfKjlcNQSt7sgfU,1998,1,7.34,7.34,6.92,7.34,6.92,7.97,7.97,7.55
88451395XPvAibaEXe8zN2KKhdLFumVa/8Mv/que,2000,1,5.63,6.76,2.25,3.83,4.5,6.76,5.63,6.08
88452E23XPvAibaEXe/Hd2nFsMs4VOwNwn7XovOm,2001,1,8.44,8.44,8.44,8.44,8.44,8.44,8.44,8.86
884840C4XPvAibaEXe9jQXzUZ/B6BYBbiw1AhOVx,2001,1,7.41,7.41,6.35,8.47,8.47,6.35,7.41,8.05
88496611XPvAibaEXe9zVZKaStZ09GTkrzfL4NY0,2001,1,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.45
884B579BXPvAibaEXe9w7hFRcHEZpFtv4lt/G/7C,1998,1,8.51,8.51,9.58,9.58,8.51,8.73,8.94,9.15
884B8242XPvAibaEXe+pfrKEojyOy6IKMQ4Mim2B,1999,1,6.61,7.71,6.61,6.61,6.61,7.71,6.61,7.71
884D5B04XPvAibaEXe9npw4GElGYwTu6ctKDKyz4,1997,1,7.82,7.82,7.82,7.82,6.7,6.7,7.82,8.94
8850B56AXPvAibaEXe8Y+/3uR2PkTM01dracEFoq,1995,1,6.67,6.67,7.78,8.89,6.67,6.67,7.78,7.78
8851E69BXPvAibaEXe+eIy6TmCsZuzduBAHXYnYj,1998,1,5.56,5.56,6.67,6.67,7.79,7.79,8.9,7.79
885D43C3XPvAibaEXe/9n4RXguPAYPCdAJhH+UNK,1996,1,8.35,1.39,9.74,6.96,6.96,9.74,9.74,4.17
885DC700XPvAibaEXe/ji2wENvGp6PKsAMUmGIbM,1995,1,1.66,2.48,1.66,1.82,1.99,2.81,3.31,3.31
8868BA3CXPvAibaEXe/a3PM8AP2NgzzZ29OXd9/5,1996,1,4.24,2.12,2.12,0.71,2.26,3.11,2.69,2.83
886F703EXPvAibaEXe+EtEAwqwiR925qY6syAWyP,1998,1,6.24,6.24,6.66,5.62,5.62,7.07,7.91,7.28
887141D8XPvAibaEXe9x7lqCI2CnP5lW03gEDfWo,1998,1,2.86,3.81,6.67,5.72,3.81,4.0,4.96,4.96
8879DB89XPvAibaEXe/Tx838KM/cyiY3oF/TPn5I,2001,1,6.29,7.34,6.29,8.39,7.34,8.39,7.34,7.97
887B8381XPvAibaEXe/QPFjJxKB5foYIyAdyt4vI,1999,1,7.79,7.79,7.79,8.9,5.56,8.9,7.79,8.9
887C78CFXPvAibaEXe/ceziXFRXnLYhIfEa9tSAc,1999,1,6.52,6.52,6.52,6.52,6.52,7.61,5.44,7.61
887E1389XPvAibaEXe9syTSxuDl8vnqMFhzVCOk1,1998,1,8.89,7.78,6.67,6.89,7.78,7.33,7.11,6.44
887FD38AXPvAibaEXe+E+n9mGyneJ+o6HCo/+ZhX,1997,1,6.3,5.04,7.56,5.04,5.04,3.78,3.78,5.04
8893C7C2XPvAibaEXe9eSUilQ3V71sm7g0uOfQBr,1995,1,6.22,6.22,6.22,6.22,7.47,7.47,8.71,7.47
8898BAE9XPvAibaEXe/RnFf25EKRr5bknGVZlkvp,1998,1,6.57,6.57,6.57,7.66,6.57,6.57,7.66,6.57
889FC773XPvAibaEXe/+5dmtHXoxmvDEWu0+1HyL,2001,1,1.8,2.7,0.9,3.06,1.8,1.8,4.32,4.5
88A57CADXPvAibaEXe+KaiYHkmXYCSDqDYH8NLdW,2001,1,8.6,8.6,8.6,8.6,8.6,7.52,7.52,8.38
88AA1631XPvAibaEXe8G+DN2/i3pr7pHRRX6Ocid,1998,1,10.0,8.99,7.71,2.57,6.42,1.28,6.42,5.14
88AE2C7DXPvAibaEXe8/fn01KaU91H32HiNF9nc1,1998,1,7.15,7.15,8.18,8.18,7.15,8.58,7.56,7.56
88B5A902XPvAibaEXe+sfU1lcH9y338xbMicVpbJ,1995,1,4.94,2.47,8.64,7.41,9.88,6.17,8.64,8.64
88B70FC5XPvAibaEXe/S5mChdnrLm0/gjddWphOA,1996,1,8.33,7.14,7.14,8.33,5.95,7.14,8.33,5.95
88C15831XPvAibaEXe879+AOg1gh8uMWWp9sXQnJ,1995,1,6.6,7.7,7.7,6.6,7.7,8.8,7.7,7.7
88C91242XPvAibaEXe8w1z3B0Nfbk0UCCSLkz5w1,1998,1,7.29,8.33,8.33,8.33,8.33,8.33,8.33,8.74
88CBF05FXPvAibaEXe+m4TIigwhBB4pruSpBy5JO,1998,1,6.83,6.83,5.69,6.83,6.83,6.83,7.97,6.83
88D5F3ABXPvAibaEXe+s9Ax3cH11abvjSze5mWRZ,2001,1,8.62,4.93,3.69,3.69,6.16,4.93,6.16,5.42
88D9D431XPvAibaEXe92ERxxrRb8DuTeULb/7NOE,1998,1,8.37,8.37,8.37,8.17,8.17,8.79,8.37,7.54
88ECBC0CXPvAibaEXe9ysTifnGoMwZfPSrNzX56n,1995,1,6.3,7.56,5.04,5.04,6.3,6.3,7.56,7.56
88EDFCF1XPvAibaEXe+b6DqXDWl+u18kbTLx/2vd,2001,1,7.21,6.18,7.21,7.21,8.24,8.24,8.24,8.03
88EF2277XPvAibaEXe9hYalhCsDQbSfXq4xG0YaN,1998,1,7.46,6.53,7.46,6.53,6.53,7.46,7.46,7.46
88F1979DXPvAibaEXe9uaaZ/YedHVLTpfQz3FFXG,1998,1,5.58,6.7,5.58,4.47,6.7,6.7,6.7,7.82
88FBE72BXPvAibaEXe80lJLbnvW/+9R9aBhuKHYE,1998,1,7.35,8.4,8.4,7.35,8.4,7.98,7.98,7.98
8901A597XPvAibaEXe+zviMYuJzmlY0EnBRZ+jls,1998,1,8.33,7.29,7.29,7.91,7.7,7.5,8.12,7.7
8906C137XPvAibaEXe/y2t7DVG8TDd6ZBeerRxNb,1996,1,7.51,6.44,8.58,7.51,7.51,7.51,7.51,7.51
8906F6C6XPvAibaEXe9I+mwDmGnD1CZVWdf8hQxR,1998,1,6.34,5.28,2.11,4.44,5.07,5.07,5.28,4.23
891816F6XPvAibaEXe9L5EzJmz4bhg4/DXQ7c5Al,1998,1,7.4,5.29,5.29,7.4,5.29,6.77,6.55,6.34
891CCC72XPvAibaEXe/hbpXNN0JwR+Ph+nHSO3qa,1998,1,7.4,6.34,7.4,7.19,7.19,7.61,7.82,8.03
891F156CXPvAibaEXe/wvgrdNVCyf5jLOkWpgXlY,1993,1,7.6,5.43,6.51,6.51,6.51,7.6,7.6,7.38
89243E25XPvAibaEXe++18r4MyQUqtTYH6ptEbeA,1998,1,9.81,8.72,8.72,8.93,8.93,8.5,8.28,9.15
8934FB8DXPvAibaEXe8NShKJ2y7VAgoUnB3rzeR5,2001,1,8.54,8.54,8.54,8.54,8.54,9.61,8.54,8.75
8935FA37XPvAibaEXe/MFNByxh05b8RCsO0REEK9,1999,1,5.37,3.22,7.52,6.45,6.45,7.52,6.45,5.59
894111E1XPvAibaEXe9hweWHK/GxsFXnBnV7+aIZ,1997,1,9.07,7.94,6.8,6.8,5.67,7.94,9.07,6.8
89544DB1XPvAibaEXe+c4CmKemuBcjdn8H4FHNR3,1998,1,8.82,8.82,8.82,8.6,8.6,9.26,8.82,7.94
8954A0B1XPvAibaEXe9ro8CnHiMdMTM1fBF1u3wE,1998,1,7.78,8.89,8.89,8.89,7.78,7.78,8.89,6.22
896173C1XPvAibaEXe90TjJq9LqiZsYyWLyI4Nej,1999,1,7.47,7.47,7.47,7.47,7.47,8.54,7.47,9.6
896CE9CAXPvAibaEXe/agc6/owW5CMZVwqpzV2xw,1998,1,7.61,7.61,6.52,6.52,7.61,6.52,8.69,8.69
896ECA94XPvAibaEXe+Fy1phPq2H8oCcO/vk2UJg,2000,0,6.35,7.41,7.41,8.47,8.47,7.41,8.47,8.47
89761023XPvAibaEXe+QrwS/gm46Tec5C974AVef,2001,0,6.41,6.41,7.48,8.55,8.55,6.41,7.48,7.91
8979F906XPvAibaEXe8d4Zyk6xKs0+cmUBEmWt8p,1999,0,7.55,7.55,7.55,6.47,7.55,7.55,7.55,6.47
8982939EXPvAibaEXe/45+b0LBlJ7JhIHLRftmAr,1997,1,7.75,5.53,7.75,7.75,6.64,6.64,5.53,6.64
89932DAAXPvAibaEXe/btl79MArZLN7yPSn1jOUl,1996,1,6.26,3.13,7.3,6.26,5.21,5.21,6.05,4.59
899433F3XPvAibaEXe/AdnwkoyhfDsN/LeUkzX3g,1999,1,5.36,6.43,7.5,7.5,7.5,7.5,7.5,8.57
8998634BXPvAibaEXe/57ZZLpsI5pQDUxNm4CGT8,2001,1,6.93,4.62,4.62,5.78,5.78,1.16,3.47,5.08
899AA678XPvAibaEXe9sAb//V6ZS2HHVdttzhJrC,1998,1,7.45,6.39,6.39,6.39,7.45,7.03,7.45,6.81
899AAD5AXPvAibaEXe/ceziXFRXnLapg3OQJSo8g,1999,1,3.64,3.64,8.49,8.49,8.49,8.49,9.7,8.49
899E29CFXPvAibaEXe9tfuiDUlISNDDXPp9hv0I7,1998,1,8.3,7.26,7.26,7.88,7.67,7.47,8.09,7.67
899E3339XPvAibaEXe+QkoGRj4DtveUbf2tVOLSI,1999,1,6.74,6.74,7.86,7.86,6.74,7.86,7.86,8.98
899E8FC6XPvAibaEXe8E6yzSPpyFOXskFqqjy6Sj,1999,1,5.52,6.62,5.52,7.72,7.72,7.72,8.82,7.72
89B3FC1FXPvAibaEXe9upvU5DvuC9quMe8nU+PAB,1994,1,5.03,4.02,5.23,4.83,5.83,4.43,5.63,5.23
89B42F8CXPvAibaEXe8GdASsTPmlXuVxQ3YAx0j4,1999,1,7.23,8.72,4.98,6.23,2.49,4.98,6.23,8.72
89B9E37AXPvAibaEXe9x7FcJ6vxIP8ZfUeeTsqYu,1998,1,6.98,4.65,6.98,6.98,5.82,6.98,6.98,8.14
89BBFB7DXPvAibaEXe+t618nkWP4eTlouiqlUV5h,1999,1,7.42,7.42,8.49,8.49,7.42,7.42,6.36,8.49
89BF1B4BXPvAibaEXe/v5x/h23myCcvAATP35Y2J,1991,1,8.59,8.59,8.59,8.59,6.44,7.51,7.51,8.59
89C6A1A3XPvAibaEXe/dwL/4ibPSstauAqR9KNen,1998,1,7.16,7.16,6.13,7.16,6.13,6.95,7.57,6.54
89C7823DXPvAibaEXe/IQnjJr55yYRY7OHE9t/n7,2001,1,9.46,9.46,8.4,8.4,8.4,8.4,7.35,8.19
89D586F5XPvAibaEXe/HQN1XeSL1BEMXBfk6KF/O,1998,0,5.78,5.78,5.78,8.1,8.1,6.94,6.94,8.1
89D783AAXPvAibaEXe/3wuT/psvviWmivpbj6tp5,1999,1,8.69,7.6,7.6,7.6,6.52,7.6,8.69,9.77
89DBE087XPvAibaEXe/lR/YYAy+70cxcZomPXweY,1998,1,8.58,9.66,9.66,8.58,8.58,8.8,8.58,8.58
89DFB71CXPvAibaEXe+4ETeamtJzhM+kz/jM89jM,2001,1,1.38,0.46,1.84,1.56,1.47,2.02,1.38,2.21
89E065A0XPvAibaEXe9dKITjhF3qTacZrxmVjU7A,1997,1,8.59,7.51,8.59,8.59,8.59,9.66,8.59,9.66
89E56E60XPvAibaEXe/V92w6Vxv2r0SOzpUAZF67,1999,0,7.29,7.29,6.25,7.29,7.29,7.29,8.33,8.33
89ED384DXPvAibaEXe+oY4a6JBxVOLj/5l5+/44p,1998,1,8.68,8.68,8.68,8.46,8.46,9.11,8.68,7.81
89F2A985XPvAibaEXe/33FMzfi5meSQcT7oJUexh,1998,1,3.7,3.7,6.17,7.4,3.7,3.45,3.21,6.66
89F4AB4EXPvAibaEXe9HkCcrMxoMGaMti6Lgvv+x,1998,1,8.7,6.52,7.61,7.39,7.18,7.61,6.74,7.61
8A03E471XPvAibaEXe9drMWeKYE4jEX0sTSaswVe,2001,1,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.61
8A04A97CXPvAibaEXe/Nq24Gaz1feYj1jfdRQZcD,1999,0,7.21,7.21,8.24,8.24,7.21,8.24,8.24,8.24
8A05DE3AXPvAibaEXe8IXn+MV9wqktUaNou4qlfi,2000,1,7.86,7.86,7.86,7.86,6.74,6.74,3.37,4.49
8A06BCB7XPvAibaEXe+/1KYXP+fweAfbWbYeLDhP,1997,1,3.58,1.79,3.1,3.7,2.87,3.34,2.75,3.1
8A09D1DFXPvAibaEXe/KMtCr6bHausp9EaTq9IQh,1995,1,5.89,5.89,3.54,1.18,1.18,4.48,4.48,4.24
8A0EFD72XPvAibaEXe+L4+qEMJ/L9aRGWg6Uyf2X,1999,0,6.63,7.73,6.63,5.52,7.73,6.63,6.63,8.83
8A0F8C65XPvAibaEXe/fvouekn0IRsza5uLOCkDF,1998,1,8.12,7.11,7.11,7.72,7.51,7.31,7.92,7.51
8A17440CXPvAibaEXe/p8168d80TYUgRyqOm/osl,1998,1,7.51,7.51,6.44,7.29,6.87,7.08,6.65,7.94
8A23ED0AXPvAibaEXe8d4Zyk6xKs05gHyj6r9OFC,1999,1,6.57,7.67,7.67,7.67,7.67,7.67,7.67,7.67
8A28E60EXPvAibaEXe9OORQ1xsw6nv5CUStjJAu6,1998,1,6.5,6.5,6.5,6.5,7.58,7.58,8.66,8.66
8A2910EAXPvAibaEXe9/su+qLcYDMvhVkY1uRihH,1995,1,5.48,6.58,6.58,7.67,7.67,7.67,7.67,8.77
8A298ECAXPvAibaEXe+PhKfQb0+XJ+kXHQSu4bQz,1995,0,8.36,8.36,8.36,8.36,9.4,9.4,9.4,9.4
8A2D94A9XPvAibaEXe/O4Y61Y5ktaAH2uQl3FGUZ,1998,1,7.49,5.35,5.35,7.49,7.49,6.63,7.49,7.06
8A31C9C2XPvAibaEXe9Xj8SSEVd/jVWWO7mIVDIX,1998,1,8.66,7.58,8.66,7.58,8.66,8.66,8.01,7.36
8A32A2ECXPvAibaEXe+aquNtcMIbvy3LCllonwh5,2001,1,9.37,8.33,8.33,8.33,8.33,8.33,7.29,8.74
8A33AB6BXPvAibaEXe9kEUKWGqhXVMu7FXg586tf,2000,1,6.57,6.57,6.57,7.66,6.57,8.76,8.76,7.66
8A3A4958XPvAibaEXe9Notw1bhKSwuFyC7YI8KCM,2000,1,7.49,7.49,8.56,8.56,8.56,8.56,7.49,8.34
8A3C61C3XPvAibaEXe8kGcWiFCcO6cCaPR2fU+qE,1999,0,8.6,9.83,8.6,8.6,7.37,1.23,8.6,8.6
8A3E33A2XPvAibaEXe9jQXzUZ/B6BfSEY0i6opvJ,2001,1,5.5,4.58,4.58,7.33,4.58,0.92,2.93,4.22
8A450EACXPvAibaEXe+PmhPN+9CWcwa4GT6uC7Fx,1996,0,8.52,7.46,7.46,8.52,9.59,8.52,8.52,8.52
8A5D8441XPvAibaEXe8iOnzuCL8V+MMSXlbNJT7b,2001,1,7.3,6.26,7.3,8.34,8.34,8.34,8.34,8.34
8A5E548AXPvAibaEXe9cYfl6D6BtPDivHAFqINq2,1996,0,8.39,8.39,7.34,8.39,8.39,8.39,8.39,9.44
8A60FBCBXPvAibaEXe+Ps8zYokGtSW7SkPVXQ6fd,1999,1,7.51,7.51,7.51,7.51,7.51,7.51,7.51,7.51
8A636CEFXPvAibaEXe9nkv6/o6b5EYygwbqSYfwN,1998,1,7.76,8.86,7.76,8.2,6.2,8.42,8.2,8.2
8A73C0A4XPvAibaEXe9uaaZ/YedHVG4ke7HP5CVh,1997,1,4.29,0.86,3.09,3.61,2.92,4.81,3.95,3.43
8A7BA5ACXPvAibaEXe8FNnc+c+WuJHdW9KyIp7Nl,1998,1,8.53,8.53,8.53,8.53,1.22,4.14,6.58,6.09
8A7EE5ECXPvAibaEXe8nk88IAoj6G/lExosigfZP,1998,1,8.75,5.47,1.09,3.5,4.38,5.91,5.47,5.91
8A87E2E9XPvAibaEXe/7kKaS8/f9RX3MJcaQY8O7,1999,1,6.76,6.76,6.76,6.76,6.76,6.76,6.76,9.01
8A88A218XPvAibaEXe+zCbAzes7Ying9a24Y8lNu,1997,1,8.29,7.11,9.48,4.74,7.11,8.29,7.11,9.48
8A8ED994XPvAibaEXe+8xcWrHsA1Kp7iS70u/MO2,2001,1,5.37,4.3,6.45,7.52,7.52,7.52,8.6,7.52
8A93C605XPvAibaEXe+m8vTFfrG/Sbzg/LGpp8Bz,1998,1,8.76,6.57,6.57,7.23,6.57,7.89,8.54,5.7
8A94AE7AXPvAibaEXe9P8bN3LcyQlmbZnlFRpLSJ,1998,1,7.25,8.29,9.33,8.29,8.29,8.29,8.08,8.5
8A9E274DXPvAibaEXe8SWoXWekDacAhXuSMjUqoe,2001,0,8.66,8.66,7.58,8.66,8.66,8.66,8.66,7.8
8AA6FDA7XPvAibaEXe9/B4OZKkOpV8h+ZXoxrlhv,2000,1,7.46,6.39,6.39,7.46,7.46,8.52,8.52,8.52
8AA98AD2XPvAibaEXe8M37suqoe4CZpSLxtWE9xX,1998,1,2.85,1.71,7.13,7.13,7.13,7.13,7.13,8.56
8AB0138EXPvAibaEXe9g/zM5tup2BbvJk/ks9vq8,1998,1,7.33,7.33,7.33,7.33,7.33,7.96,8.17,7.96
8AB37CC9XPvAibaEXe+a2rx5n1rBdpEJ+jrEzMLU,1998,1,6.7,6.7,6.7,6.7,4.47,6.48,6.26,6.7
8AB3A116XPvAibaEXe9wQ8rkPICemLrEZksxFZ06,1998,1,6.62,6.62,7.73,7.73,7.73,6.62,7.73,8.83
8AB9B860XPvAibaEXe+Ssm9D7QPetGVxh/3JcxG+,2001,1,9.35,8.31,8.31,8.31,7.27,8.31,8.31,8.52
8AC4A8D9XPvAibaEXe+8PTy9pH9lFw3lEJazpuWI,1997,1,8.38,7.33,6.28,6.28,4.19,3.14,6.28,4.19
8ACC923EXPvAibaEXe/Md8T4y692BxJ4xFD+IESz,1998,1,3.28,3.28,4.37,4.37,2.18,3.28,3.93,4.37
8ADDAE76XPvAibaEXe9MLbI3cCq2BDREIQt1DfUQ,1995,1,5.95,4.76,5.95,4.76,7.15,4.76,3.57,4.76
8ADDBE8DXPvAibaEXe/0VyaRB0LQpIEHQN7xQm4R,2000,1,7.52,7.52,7.52,8.6,8.6,8.6,8.6,7.52
8AE30135XPvAibaEXe9sM5Z76WtjcwuF98yPMA/J,1998,1,8.75,8.75,7.66,7.22,8.75,8.75,7.66,7.88
8AF3858FXPvAibaEXe/Jc8h2JxO5QW0P3kIt0sDc,2001,1,5.47,6.56,6.56,7.65,7.65,7.65,7.65,8.09
8AF458C4XPvAibaEXe/VynkpCVOuiUCJLa9Lc/7b,1998,1,8.43,7.37,7.37,7.37,7.37,7.58,8.01,8.01
8AF7527AXPvAibaEXe+el9HxC/V5Nh45YDvNf/am,1998,1,7.51,7.51,7.51,8.36,8.15,7.93,7.29,6.86
8B1987BCXPvAibaEXe/twT+sf632faSMkP/nbJtw,2001,0,8.54,8.54,8.54,8.54,8.54,8.54,8.54,8.96
8B219947XPvAibaEXe9GD12MYYUX8voUDpkVwHuY,1998,1,8.47,7.41,7.41,8.05,7.83,7.62,8.26,7.83
8B274F66XPvAibaEXe+tSA7t7USLJ3R6XGTuNdY+,2000,1,1.94,0.65,2.59,2.2,2.07,2.85,1.94,3.11
8B35A264XPvAibaEXe8yPFclSS+31vguVg7vRLDI,1998,1,8.6,7.53,8.6,8.39,8.39,8.6,8.39,8.39
8B3D8B26XPvAibaEXe9o3csoNuwUvFp9HKjTdJZi,1996,1,6.34,6.34,6.34,7.4,7.4,7.4,7.4,9.52
8B4C175AXPvAibaEXe+h2uIGuNOb5EQHhmNB3fK/,1998,1,9.31,8.27,8.27,8.48,8.48,8.07,7.86,8.69
8B50D5D1XPvAibaEXe8JyzRlwVelIyaXHAbv0Cgb,1998,1,7.66,5.47,5.47,5.91,6.13,7.0,6.35,5.69
8B548A8BXPvAibaEXe8NoNh54Mn6M3g9jm2gcZy0,1997,1,8.41,6.31,7.36,7.36,7.36,8.41,8.41,8.41
8B568DA0XPvAibaEXe/iGey/Hml5ul4JptKf6cgz,1999,1,7.3,8.34,8.34,8.34,7.3,8.34,8.34,8.34
8B591503XPvAibaEXe/n+I5VgvrL40mjfMWojgHv,1998,1,6.31,8.41,7.36,8.41,7.36,7.78,8.2,7.99
8B6865C4XPvAibaEXe9S88+OcosOZlkjSngnL3LY,1998,1,9.67,9.67,9.67,8.6,7.52,8.17,8.17,8.6
8B68B2B6XPvAibaEXe/Nq24Gaz1feQIOYs4ndO2L,1999,1,4.58,5.73,6.88,8.02,6.88,8.02,8.02,8.02
8B6B6B01XPvAibaEXe9puzAyruoCKY5SIobrPyeV,2000,1,5.74,1.91,4.4,4.97,5.17,4.78,5.74,3.44
8B6F7CFEXPvAibaEXe+Kq/D5TJTXc9RYGdK1wAm1,1998,1,7.2,7.2,8.23,8.03,7.61,8.23,7.82,8.23
8B7499D5XPvAibaEXe9P07hcrvmhCcn1vUPlZj5m,1995,1,6.82,5.68,6.82,6.82,6.82,6.82,7.95,7.95
8B75E939XPvAibaEXe9o/lUQXb5f/9EzN7Db7CwN,1995,1,7.61,5.43,6.52,7.61,7.61,8.69,5.43,8.69
8B815297XPvAibaEXe//3t8+us0X0khfBNlWfzpk,1994,1,3.83,3.83,4.78,1.91,4.4,3.44,2.68,4.02
8B8467B4XPvAibaEXe8HxoLOw72ZICrNYU4vl38X,1996,0,6.19,7.22,7.22,6.19,5.16,6.19,5.78,7.01
8B9C9D85XPvAibaEXe/M+/uAwVeHhFw+4PtC9yPm,1999,1,8.45,8.45,8.45,8.45,8.45,9.51,9.51,9.3
8B9D1313XPvAibaEXe8HrHoULBseZ/N/7msJNkYO,1998,1,8.54,9.6,7.47,8.54,8.54,8.32,8.54,9.18
8B9DD5F1XPvAibaEXe/7VXm0xgXldIyNDzaf66fA,1998,1,6.95,3.48,5.79,4.64,4.64,5.79,3.48,3.48
8B9FD2DBXPvAibaEXe92CdOgj+Qa/bUGTQ7V3EuT,1997,1,7.39,8.44,8.44,8.44,7.39,7.39,9.5,8.44
8BA476A8XPvAibaEXe/N50hRf+Du8SkBRvC5SjAu,2001,1,8.28,7.25,7.25,8.28,8.28,8.28,8.28,8.08
8BB3BA1AXPvAibaEXe+RHL8JvXl21DvRnNeTP0++,1998,1,7.3,8.34,8.34,8.34,8.34,8.34,8.34,8.76
8BBA5160XPvAibaEXe+E43ovk5Cnp/tao33YkYzw,1997,0,6.53,5.44,6.53,6.53,6.53,6.53,8.71,6.53
8BD59EAEXPvAibaEXe/bcCn8ANC28PYRKmUZg4md,2001,1,7.45,7.45,6.38,7.45,8.51,7.45,7.45,8.51
8BD66DE8XPvAibaEXe9Bx5CZuIA9z4lpYtW5T9Ft,1995,1,4.52,6.78,5.65,6.78,6.78,7.91,7.91,7.91
8BD82213XPvAibaEXe9HkCcrMxoMGVpoUjCTX/fP,1998,1,8.91,7.8,6.68,6.91,7.8,7.35,7.13,6.46
8BE31DF9XPvAibaEXe8WD3qnVG2b/cOKJN6hzN9R,1995,0,6.3,7.35,8.41,8.41,8.41,8.41,8.41,7.35
8BE4F4C8XPvAibaEXe98bEweMyJa5shDiOI0iOQL,2001,1,5.77,6.92,6.92,6.92,8.07,6.92,8.07,5.77
8BE64F24XPvAibaEXe/dzmB8igeRMEPhMU2vS7s9,1998,1,7.5,7.5,7.5,7.5,8.57,7.93,8.14,7.93
8BED04B9XPvAibaEXe9W6UmNXS/RjmaQCx6KhmKK,1998,1,7.12,6.1,7.12,6.91,6.91,7.32,7.52,7.73
8BEE9330XPvAibaEXe8KQ+dBN9lrefXn+xQhYW+/,1998,1,8.48,8.48,8.48,8.48,7.42,8.27,7.63,8.27
8BF38196XPvAibaEXe+sa6H++BHvyjFRBxziM2nr,1997,1,8.69,6.52,7.6,6.52,8.69,7.6,2.17,5.0
8BFB5D57XPvAibaEXe+O6k9uKh6ikDQJe04XUDo+,1998,1,8.3,8.3,8.3,8.1,8.1,8.72,8.3,7.47
8C001BEBXPvAibaEXe/U5lSbganJ8zTvMD7rtjY7,1997,1,7.49,6.42,7.49,8.56,7.49,8.56,7.49,7.49
8C017745XPvAibaEXe+p5WOBbWD0M7ZNRkESEJkQ,1996,1,9.41,7.32,7.32,7.32,8.36,8.36,8.36,9.41
8C053506XPvAibaEXe8VziDgYa0u7kXETb28eD9J,1996,1,8.78,7.68,7.68,7.68,6.59,6.59,7.68,6.59
8C0E9865XPvAibaEXe80gGmWuNekT1ErEJxTk1W6,1995,1,6.9,5.75,5.75,5.75,4.6,4.6,3.45,3.45
